product_id,date,base_price,current_price,traffic_views,units_sold,day_of_week,inventory_level,promotion_flag
41,2023-12-06,53.23,42.72,145,57,2,507,0
41,2023-12-07,53.23,42.55,116,43,3,464,0
41,2023-12-08,53.23,42.26,70,29,4,435,0
41,2023-12-09,53.23,42.31,41,16,5,419,0
41,2023-12-10,53.23,42.25,51,20,6,399,0
41,2023-12-11,53.23,41.68,92,36,0,363,0
41,2023-12-12,53.23,42.57,133,56,1,307,0
41,2023-12-13,53.23,42.58,355,152,2,155,1
41,2023-12-14,53.23,42.53,114,42,3,113,0
41,2023-12-15,53.23,42.19,69,26,4,87,0
41,2023-12-16,53.23,43.12,40,15,5,72,0
41,2023-12-17,53.23,44.19,50,20,6,52,0
41,2023-12-18,53.23,45.06,91,37,0,478,0
41,2023-12-19,53.23,44.99,131,51,1,427,0
41,2023-12-20,53.23,44.63,141,45,2,382,0
41,2023-12-21,53.23,44.31,113,46,3,336,0
41,2023-12-22,53.23,44.03,68,23,4,313,0
41,2023-12-23,53.23,43.58,40,15,5,298,0
41,2023-12-24,53.23,43.21,50,20,6,278,0
41,2023-12-25,53.23,42.58,225,89,0,189,1
41,2023-12-26,53.23,42.89,130,55,1,134,0
41,2023-12-27,53.23,43.75,140,52,2,82,0
41,2023-12-28,53.23,44.03,112,40,3,727,0
41,2023-12-29,53.23,44.39,67,25,4,702,0
41,2023-12-30,53.23,45.53,40,16,5,686,0
41,2023-12-31,53.23,46.69,50,19,6,667,0
41,2024-01-01,53.23,45.5,89,34,0,633,0
41,2024-01-02,53.23,44.22,129,56,1,577,0
41,2024-01-03,53.23,44.98,139,58,2,519,0
41,2024-01-04,53.23,44.71,112,46,3,473,0
41,2024-01-05,53.23,45.51,67,23,4,450,0
41,2024-01-06,53.23,44.96,40,16,5,434,0
41,2024-01-07,53.23,44.51,50,19,6,415,0
41,2024-01-08,53.23,43.59,90,34,0,381,0
41,2024-01-09,53.23,43.57,130,48,1,333,0
41,2024-01-10,53.23,42.94,140,55,2,278,0
41,2024-01-11,53.23,41.87,112,43,3,235,0
41,2024-01-12,53.23,41.65,68,28,4,207,0
41,2024-01-13,53.23,42.29,40,16,5,191,0
41,2024-01-14,53.23,43.52,50,20,6,171,0
41,2024-01-15,53.23,44.58,91,36,0,135,0
41,2024-01-16,53.23,43.47,131,50,1,85,0
41,2024-01-17,53.23,44.09,142,52,2,435,0
41,2024-01-18,53.23,44.3,114,37,3,398,0
41,2024-01-19,53.23,43.46,69,29,4,369,0
41,2024-01-20,53.23,43.74,41,16,5,353,0
41,2024-01-21,53.23,43.12,51,20,6,333,0
41,2024-01-22,53.23,44.33,92,39,0,294,0
41,2024-01-23,53.23,45.37,133,46,1,248,0
41,2024-01-24,53.23,45.89,144,55,2,193,0
41,2024-01-25,53.23,46.26,116,40,3,153,0
41,2024-01-26,53.23,45.66,70,28,4,125,0
41,2024-01-27,53.23,44.55,41,13,5,112,0
41,2024-01-28,53.23,43.98,52,21,6,91,0
41,2024-01-29,53.23,43.78,94,39,0,52,0
41,2024-01-30,53.23,44.4,136,49,1,652,0
41,2024-01-31,53.23,43.46,147,58,2,594,0
41,2024-02-01,53.23,42.62,118,44,3,550,0
41,2024-02-02,53.23,42.45,72,29,4,521,0
41,2024-02-03,53.23,41.52,42,18,5,503,0
41,2024-02-04,53.23,40.35,53,20,6,483,0
41,2024-02-05,53.23,39.37,96,36,0,447,0
41,2024-02-06,53.23,39.44,140,64,1,383,0
41,2024-02-07,53.23,38.91,151,74,2,309,0
41,2024-02-08,53.23,39.64,122,53,3,256,0
41,2024-02-09,53.23,39.79,74,32,4,224,0
41,2024-02-10,53.23,39.8,44,17,5,207,0
41,2024-02-11,53.23,38.66,55,23,6,184,0
41,2024-02-12,53.23,38.99,99,43,0,141,0
41,2024-02-13,53.23,38.74,144,60,1,81,0
41,2024-02-14,53.23,38.91,156,73,2,517,0
41,2024-02-15,53.23,39.02,125,54,3,463,0
41,2024-02-16,53.23,39.51,76,32,4,431,0
41,2024-02-17,53.23,38.93,45,19,5,412,0
41,2024-02-18,53.23,39.45,56,23,6,389,0
41,2024-02-19,53.23,39.69,102,47,0,342,0
41,2024-02-20,53.23,39.9,149,63,1,279,0
41,2024-02-21,53.23,39.89,161,68,2,211,0
41,2024-02-22,53.23,39.77,130,55,3,156,0
41,2024-02-23,53.23,39.61,79,32,4,124,0
41,2024-02-24,53.23,39.75,47,17,5,107,0
41,2024-02-25,53.23,39.77,58,27,6,80,0
41,2024-02-26,53.23,39.57,106,48,0,356,0
41,2024-02-27,53.23,40.72,154,70,1,286,0
41,2024-02-28,53.23,40.76,167,63,2,223,0
41,2024-02-29,53.23,41.15,134,61,3,162,0
41,2024-03-01,53.23,40.15,81,39,4,123,0
41,2024-03-02,53.23,38.99,48,22,5,101,0
41,2024-03-03,53.23,38.26,61,29,6,72,0
41,2024-03-04,53.23,37.85,110,50,0,698,0
41,2024-03-05,53.23,37.73,160,64,1,634,0
41,2024-03-06,53.23,38.23,173,77,2,557,0
41,2024-03-07,53.23,38.1,139,55,3,502,0
41,2024-03-08,53.23,37.41,85,35,4,467,0
41,2024-03-09,53.23,37.260999999999996,50,22,5,445,0
41,2024-03-10,53.23,37.33,63,27,6,418,0
41,2024-03-11,53.23,42.58,285,119,0,299,1
41,2024-03-12,53.23,41.96,166,57,1,242,0
41,2024-03-13,53.23,41.39,180,72,2,170,0
41,2024-03-14,53.23,42.31,145,61,3,109,0
41,2024-03-15,53.23,41.21,88,38,4,71,0
41,2024-03-16,53.23,41.27,52,22,5,523,0
41,2024-03-17,53.23,41.84,65,27,6,496,0
41,2024-03-18,53.23,42.78,119,46,0,450,0
41,2024-03-19,53.23,42.23,173,72,1,378,0
41,2024-03-20,53.23,41.42,187,74,2,304,0
41,2024-03-21,53.23,41.78,150,65,3,239,0
41,2024-03-22,53.23,42.72,91,37,4,202,0
41,2024-03-23,53.23,42.58,135,54,5,148,1
41,2024-03-24,53.23,43.78,68,25,6,123,0
41,2024-03-25,53.23,42.84,123,53,0,70,0
41,2024-03-26,53.23,42.63,179,70,1,682,0
41,2024-03-27,53.23,41.78,194,92,2,590,0
41,2024-03-28,53.23,41.52,156,66,3,524,0
41,2024-03-29,53.23,42.36,95,40,4,484,0
41,2024-03-30,53.23,42.22,56,20,5,464,0
41,2024-03-31,53.23,42.95,71,29,6,435,0
41,2024-04-01,53.23,42.37,128,50,0,385,0
41,2024-04-02,53.23,43.22,186,78,1,307,0
41,2024-04-03,53.23,42.58,502,207,2,100,1
41,2024-04-04,53.23,41.9,162,71,3,464,0
41,2024-04-05,53.23,42.2,98,46,4,418,0
41,2024-04-06,53.23,42.61,58,22,5,396,0
41,2024-04-07,53.23,43.51,73,31,6,365,0
41,2024-04-08,53.23,43.53,133,55,0,310,0
41,2024-04-09,53.23,44.46,193,87,1,223,0
41,2024-04-10,53.23,44.55,208,85,2,138,0
41,2024-04-11,53.23,44.12,168,69,3,69,0
41,2024-04-12,53.23,44.1,102,42,4,816,0
41,2024-04-13,53.23,44.19,60,25,5,791,0
41,2024-04-14,53.23,44.48,76,33,6,758,0
41,2024-04-15,53.23,44.1,137,50,0,708,0
41,2024-04-16,53.23,43.6,199,76,1,632,0
41,2024-04-17,53.23,42.45,215,98,2,534,0
41,2024-04-18,53.23,43.3,173,58,3,476,0
41,2024-04-19,53.23,44.28,105,40,4,436,0
41,2024-04-20,53.23,44.57,62,24,5,412,0
41,2024-04-21,53.23,45.54,78,29,6,383,0
41,2024-04-22,53.23,44.33,142,62,0,321,0
41,2024-04-23,53.23,43.58,205,84,1,237,0
41,2024-04-24,53.23,43.05,222,85,2,152,0
41,2024-04-25,53.23,42.6,179,68,3,84,0
41,2024-04-26,53.23,42.58,270,84,4,304,1
41,2024-04-27,53.23,42.24,64,28,5,276,0
41,2024-04-28,53.23,42.83,80,32,6,244,0
41,2024-04-29,53.23,43.62,146,57,0,187,0
41,2024-04-30,53.23,43.01,212,79,1,108,0
41,2024-05-01,53.23,43.19,229,93,2,404,0
41,2024-05-02,53.23,44.19,184,74,3,330,0
41,2024-05-03,53.23,44.39,111,41,4,289,0
41,2024-05-04,53.23,45.08,66,27,5,262,0
41,2024-05-05,53.23,44.58,83,36,6,226,0
41,2024-05-06,53.23,44.37,150,58,0,168,0
41,2024-05-07,53.23,43.73,217,87,1,81,0
41,2024-05-08,53.23,44.67,235,81,2,531,0
41,2024-05-09,53.23,43.53,189,79,3,452,0
41,2024-05-10,53.23,44.76,114,46,4,406,0
41,2024-05-11,53.23,44.86,68,25,5,381,0
41,2024-05-12,53.23,44.85,85,31,6,350,0
41,2024-05-13,53.23,42.58,382,177,0,173,1
41,2024-05-14,53.23,42.52,222,92,1,81,0
41,2024-05-15,53.23,41.59,240,81,2,363,0
41,2024-05-16,53.23,41.64,193,84,3,279,0
41,2024-05-17,53.23,42.74,117,47,4,232,0
41,2024-05-18,53.23,43.36,69,27,5,205,0
41,2024-05-19,53.23,42.76,87,37,6,168,0
41,2024-05-20,53.23,42.63,157,49,0,119,0
41,2024-05-21,53.23,43.83,227,76,1,653,0
41,2024-05-22,53.23,45.05,245,105,2,548,0
41,2024-05-23,53.23,46.19,197,74,3,474,0
41,2024-05-24,53.23,45.72,119,44,4,430,0
41,2024-05-25,53.23,45.39,71,24,5,406,0
41,2024-05-26,53.23,44.8,88,34,6,372,0
41,2024-05-27,53.23,43.54,160,64,0,308,0
41,2024-05-28,53.23,43.99,231,101,1,207,0
41,2024-05-29,53.23,43.0,249,102,2,105,0
41,2024-05-30,53.23,42.58,500,105,3,599,1
41,2024-05-31,53.23,41.39,121,51,4,548,0
41,2024-06-01,53.23,42.09,72,31,5,517,0
41,2024-06-02,53.23,42.58,225,96,6,421,1
41,2024-06-03,53.23,41.9,162,69,0,352,0
41,2024-06-04,53.23,41.27,235,98,1,254,0
41,2024-06-05,53.23,41.4,253,98,2,156,0
41,2024-06-06,53.23,42.47,203,75,3,81,0
41,2024-06-07,53.23,41.57,123,45,4,490,0
41,2024-06-08,53.23,41.53,73,30,5,460,0
41,2024-06-09,53.23,41.85,91,38,6,422,0
41,2024-06-10,53.23,41.68,164,72,0,350,0
41,2024-06-11,53.23,41.22,237,101,1,249,0
41,2024-06-12,53.23,42.02,256,112,2,137,0
41,2024-06-13,53.23,43.14,205,81,3,56,0
41,2024-06-14,53.23,43.19,124,52,4,425,0
41,2024-06-15,53.23,42.67,73,27,5,398,0
41,2024-06-16,53.23,43.06,92,36,6,362,0
41,2024-06-17,53.23,42.48,165,56,0,306,0
41,2024-06-18,53.23,42.12,239,97,1,209,0
41,2024-06-19,53.23,41.43,258,115,2,94,0
41,2024-06-20,53.23,40.29,207,86,3,488,0
41,2024-06-21,53.23,39.68,125,55,4,433,0
41,2024-06-22,53.23,38.73,74,32,5,401,0
41,2024-06-23,53.23,38.81,92,37,6,364,0
41,2024-06-24,53.23,38.21,166,70,0,294,0
41,2024-06-25,53.23,38.98,240,111,1,183,0
41,2024-06-26,53.23,38.8,259,116,2,67,0
41,2024-06-27,53.23,39.47,208,67,3,589,0
41,2024-06-28,53.23,39.1,125,47,4,542,0
41,2024-06-29,53.23,39.49,74,31,5,511,0
41,2024-06-30,53.23,40.29,92,36,6,475,0
41,2024-07-01,53.23,39.89,167,68,0,407,0
41,2024-07-02,53.23,39.4,241,89,1,318,0
41,2024-07-03,53.23,39.86,259,117,2,201,0
41,2024-07-04,53.23,39.46,208,86,3,115,0
41,2024-07-05,53.23,39.44,125,53,4,62,0
41,2024-07-06,53.23,42.58,185,62,5,388,1
41,2024-07-07,53.23,43.28,92,36,6,352,0
41,2024-07-08,53.23,44.19,166,65,0,287,0
41,2024-07-09,53.23,45.26,240,88,1,199,0
41,2024-07-10,53.23,44.39,258,99,2,100,0
41,2024-07-11,53.23,42.58,517,100,3,675,1
41,2024-07-12,53.23,42.65,125,43,4,632,0
41,2024-07-13,53.23,42.58,185,75,5,557,1
41,2024-07-14,53.23,42.52,92,34,6,523,0
41,2024-07-15,53.23,41.51,166,75,0,448,0
41,2024-07-16,53.23,41.56,239,96,1,352,0
41,2024-07-17,53.23,41.09,257,96,2,256,0
41,2024-07-18,53.23,40.72,206,83,3,173,0
41,2024-07-19,53.23,40.39,124,53,4,120,0
41,2024-07-20,53.23,41.02,73,37,5,83,0
41,2024-07-21,53.23,42.05,91,30,6,53,0
41,2024-07-22,53.23,43.17,164,53,0,800,0
41,2024-07-23,53.23,43.26,237,104,1,696,0
41,2024-07-24,53.23,43.43,255,88,2,608,0
41,2024-07-25,53.23,44.13,204,80,3,528,0
41,2024-07-26,53.23,43.18,123,47,4,481,0
41,2024-07-27,53.23,42.51,72,27,5,454,0
41,2024-07-28,53.23,42.02,90,36,6,418,0
41,2024-07-29,53.23,43.13,162,63,0,355,0
41,2024-07-30,53.23,43.61,234,100,1,255,0
41,2024-07-31,53.23,42.54,252,112,2,143,0
41,2024-08-01,53.23,43.43,201,82,3,61,0
41,2024-08-02,53.23,44.12,121,46,4,506,0
41,2024-08-03,53.23,43.39,71,29,5,477,0
41,2024-08-04,53.23,42.54,89,38,6,439,0
41,2024-08-05,53.23,41.73,160,70,0,369,0
41,2024-08-06,53.23,41.6,231,97,1,272,0
41,2024-08-07,53.23,42.07,248,112,2,160,0
41,2024-08-08,53.23,42.91,198,75,3,85,0
41,2024-08-09,53.23,41.9,119,53,4,622,0
41,2024-08-10,53.23,42.98,70,29,5,593,0
41,2024-08-11,53.23,42.91,87,33,6,560,0
41,2024-08-12,53.23,43.97,157,63,0,497,0
41,2024-08-13,53.23,43.96,227,91,1,406,0
41,2024-08-14,53.23,43.11,243,95,2,311,0
41,2024-08-15,53.23,42.26,194,77,3,234,0
41,2024-08-16,53.23,41.83,117,41,4,193,0
41,2024-08-17,53.23,41.34,69,26,5,167,0
41,2024-08-18,53.23,41.62,86,34,6,133,0
41,2024-08-19,53.23,41.97,154,59,0,74,0
41,2024-08-20,53.23,41.83,222,74,1,576,0
41,2024-08-21,53.23,41.09,238,106,2,470,0
41,2024-08-22,53.23,40.17,190,78,3,392,0
41,2024-08-23,53.23,40.84,114,55,4,337,0
41,2024-08-24,53.23,39.66,67,28,5,309,0
41,2024-08-25,53.23,40.24,84,37,6,272,0
41,2024-08-26,53.23,42.58,375,148,0,124,1
41,2024-08-27,53.23,41.72,216,83,1,513,0
41,2024-08-28,53.23,41.86,232,96,2,417,0
41,2024-08-29,53.23,42.97,185,81,3,336,0
41,2024-08-30,53.23,42.07,111,44,4,292,0
41,2024-08-31,53.23,40.94,66,28,5,264,0
41,2024-09-01,53.23,41.32,81,34,6,230,0
41,2024-09-02,53.23,41.8,146,59,0,171,0
41,2024-09-03,53.23,41.56,211,85,1,86,0
41,2024-09-04,53.23,41.51,226,85,2,320,0
41,2024-09-05,53.23,41.72,180,73,3,247,0
41,2024-09-06,53.23,41.15,108,47,4,200,0
41,2024-09-07,53.23,40.55,64,27,5,173,0
41,2024-09-08,53.23,40.28,79,33,6,140,0
41,2024-09-09,53.23,40.73,142,62,0,78,0
41,2024-09-10,53.23,41.68,205,78,1,362,0
41,2024-09-11,53.23,40.78,219,90,2,272,0
41,2024-09-12,53.23,40.66,175,76,3,196,0
41,2024-09-13,53.23,41.57,105,43,4,153,0
41,2024-09-14,53.23,41.0,62,25,5,128,0
41,2024-09-15,53.23,41.67,77,32,6,96,0
41,2024-09-16,53.23,42.14,138,55,0,447,0
41,2024-09-17,53.23,42.53,198,78,1,369,0
41,2024-09-18,53.23,41.85,212,87,2,282,0
41,2024-09-19,53.23,42.58,422,172,3,110,1
41,2024-09-20,53.23,42.58,255,93,4,437,1
41,2024-09-21,53.23,42.57,60,24,5,413,0
41,2024-09-22,53.23,42.51,74,34,6,379,0
41,2024-09-23,53.23,41.82,133,50,0,329,0
41,2024-09-24,53.23,42.59,192,74,1,255,0
41,2024-09-25,53.23,41.99,205,101,2,154,0
41,2024-09-26,53.23,41.0,164,63,3,91,0
41,2024-09-27,53.23,39.88,98,45,4,707,0
41,2024-09-28,53.23,39.92,58,23,5,684,0
41,2024-09-29,53.23,40.24,72,30,6,654,0
41,2024-09-30,53.23,41.42,129,52,0,602,0
41,2024-10-01,53.23,41.14,185,78,1,524,0
41,2024-10-02,53.23,41.67,198,70,2,454,0
41,2024-10-03,53.23,41.75,158,65,3,389,0
41,2024-10-04,53.23,42.85,95,36,4,353,0
41,2024-10-05,53.23,41.74,56,19,5,334,0
41,2024-10-06,53.23,42.25,69,30,6,304,0
41,2024-10-07,53.23,42.76,124,41,0,263,0
41,2024-10-08,53.23,42.58,445,210,1,53,1
41,2024-10-09,53.23,41.89,191,53,2,724,0
41,2024-10-10,53.23,42.83,152,54,3,670,0
41,2024-10-11,53.23,43.79,91,40,4,630,0
41,2024-10-12,53.23,44.61,54,19,5,611,0
41,2024-10-13,53.23,45.64,66,24,6,587,0
41,2024-10-14,53.23,46.51,119,38,0,549,0
41,2024-10-15,53.23,45.43,172,61,1,488,0
41,2024-10-16,53.23,44.88,184,67,2,421,0
41,2024-10-17,53.23,46.16,146,59,3,362,0
41,2024-10-18,53.23,45.92,88,36,4,326,0
41,2024-10-19,53.23,44.61,52,18,5,308,0
41,2024-10-20,53.23,45.82,64,25,6,283,0
41,2024-10-21,53.23,46.15,115,37,0,246,0
41,2024-10-22,53.23,47.47,165,62,1,184,0
41,2024-10-23,53.23,46.07,177,78,2,106,0
41,2024-10-24,53.23,44.86,141,47,3,59,0
41,2024-10-25,53.23,44.6,85,30,4,800,0
41,2024-10-26,53.23,44.18,50,20,5,780,0
41,2024-10-27,53.23,43.0,62,26,6,754,0
41,2024-10-28,53.23,42.75,111,41,0,713,0
41,2024-10-29,53.23,42.31,159,71,1,642,0
41,2024-10-30,53.23,41.54,170,65,2,577,0
41,2024-10-31,53.23,42.76,136,61,3,516,0
41,2024-11-01,53.23,43.06,81,33,4,483,0
41,2024-11-02,53.23,43.24,48,21,5,462,0
41,2024-11-03,53.23,42.97,59,24,6,438,0
41,2024-11-04,53.23,41.92,107,45,0,393,0
41,2024-11-05,53.23,41.85,153,66,1,327,0
41,2024-11-06,53.23,42.14,164,72,2,255,0
41,2024-11-07,53.23,42.11,131,53,3,202,0
41,2024-11-08,53.23,42.87,79,29,4,173,0
41,2024-11-09,53.23,41.79,46,18,5,155,0
41,2024-11-10,53.23,42.85,57,21,6,134,0
41,2024-11-11,53.23,43.54,103,38,0,96,0
41,2024-11-12,53.23,44.5,148,65,1,509,0
41,2024-11-13,53.23,44.75,159,64,2,445,0
41,2024-11-14,53.23,43.83,127,52,3,393,0
41,2024-11-15,53.23,44.62,76,32,4,361,0
41,2024-11-16,53.23,45.25,45,18,5,343,0
41,2024-11-17,53.23,44.18,55,25,6,318,0
41,2024-11-18,53.23,44.12,100,32,0,286,0
41,2024-11-19,53.23,43.73,143,52,1,234,0
41,2024-11-20,53.23,44.63,154,56,2,178,0
41,2024-11-21,53.23,42.58,307,110,3,68,1
41,2024-11-22,53.23,42.72,74,29,4,653,0
41,2024-11-23,53.23,42.43,43,17,5,636,0
41,2024-11-24,53.23,41.18,54,25,6,611,0
41,2024-11-25,53.23,40.62,97,43,0,568,0
41,2024-11-26,53.23,39.71,139,56,1,512,0
41,2024-11-27,53.23,40.87,149,64,2,448,0
41,2024-11-28,53.23,41.59,119,41,3,407,0
41,2024-11-29,53.23,41.98,72,29,4,378,0
41,2024-11-30,53.23,42.84,42,17,5,361,0
41,2024-12-01,53.23,43.99,52,19,6,342,0
41,2024-12-02,53.23,44.84,94,36,0,306,0
41,2024-12-03,53.23,45.07,136,49,1,257,0
41,2024-12-04,53.23,46.3,146,51,2,206,0
41,2024-12-05,53.23,46.27,116,46,3,160,0
41,2024-12-06,53.23,46.36,70,28,4,132,0
41,2024-12-07,53.23,47.64,41,16,5,116,0
41,2024-12-08,53.23,48.9,51,18,6,98,0
41,2024-12-09,53.23,50.04,92,31,0,67,0
41,2024-12-10,53.23,49.85,133,46,1,689,0
41,2024-12-11,53.23,42.58,357,141,2,548,1
41,2024-12-12,53.23,42.6,114,42,3,506,0
41,2024-12-13,53.23,42.17,69,30,4,476,0
41,2024-12-14,53.23,41.75,40,16,5,460,0
41,2024-12-15,53.23,40.74,50,22,6,438,0
41,2024-12-16,53.23,40.93,91,33,0,405,0
41,2024-12-17,53.23,40.08,131,51,1,354,0
41,2024-12-18,53.23,39.68,141,63,2,291,0
41,2024-12-19,53.23,39.71,113,50,3,241,0
41,2024-12-20,53.23,38.79,68,26,4,215,0
41,2024-12-21,53.23,38.88,40,17,5,198,0
41,2024-12-22,53.23,39.04,50,21,6,177,0
41,2024-12-23,53.23,39.1,90,36,0,141,0
41,2024-12-24,53.23,39.68,130,56,1,85,0
41,2024-12-25,53.23,40.22,140,51,2,389,0
41,2024-12-26,53.23,41.07,112,42,3,347,0
41,2024-12-27,53.23,41.34,67,29,4,318,0
41,2024-12-28,53.23,42.55,40,16,5,302,0
41,2024-12-29,53.23,43.01,50,20,6,282,0
41,2024-12-30,53.23,42.54,89,35,0,247,0
41,2024-12-31,53.23,43.33,129,53,1,194,0
41,2025-01-01,53.23,42.58,347,147,2,496,1
41,2025-01-02,53.23,42.58,280,119,3,377,1
41,2025-01-03,53.23,41.82,67,27,4,350,0
41,2025-01-04,53.23,41.67,40,15,5,335,0
41,2025-01-05,53.23,42.49,50,19,6,316,0
41,2025-01-06,53.23,42.63,90,33,0,283,0
41,2025-01-07,53.23,42.65,130,50,1,233,0
41,2025-01-08,53.23,43.76,140,52,2,181,0
41,2025-01-09,53.23,43.85,112,50,3,131,0
41,2025-01-10,53.23,44.57,68,24,4,107,0
41,2025-01-11,53.23,44.12,40,17,5,90,0
41,2025-01-12,53.23,43.58,50,19,6,71,0
41,2025-01-13,53.23,44.23,90,35,0,366,0
41,2025-01-14,53.23,45.52,131,52,1,314,0
41,2025-01-15,53.23,46.59,141,47,2,267,0
41,2025-01-16,53.23,47.3,113,39,3,228,0
41,2025-01-17,53.23,45.99,69,23,4,205,0
41,2025-01-18,53.23,42.58,100,39,5,166,1
41,2025-01-19,53.23,42.71,51,19,6,147,0
41,2025-01-20,53.23,41.66,92,41,0,106,0
41,2025-01-21,53.23,41.3,133,52,1,54,0
41,2025-01-22,53.23,40.83,144,48,2,787,0
41,2025-01-23,53.23,41.99,115,45,3,742,0
41,2025-01-24,53.23,41.02,70,30,4,712,0
41,2025-01-25,53.23,41.91,41,19,5,693,0
41,2025-01-26,53.23,41.15,52,21,6,672,0
41,2025-01-27,53.23,40.41,94,37,0,635,0
41,2025-01-28,53.23,39.79,136,57,1,578,0
41,2025-01-29,53.23,38.71,147,64,2,514,0
41,2025-01-30,53.23,39.09,118,45,3,469,0
41,2025-01-31,53.23,39.37,71,29,4,440,0
41,2025-02-01,53.23,39.35,42,17,5,423,0
41,2025-02-02,53.23,38.88,53,22,6,401,0
41,2025-02-03,53.23,39.38,96,40,0,361,0
41,2025-02-04,53.23,38.49,139,55,1,306,0
41,2025-02-05,53.23,37.74,150,67,2,239,0
41,2025-02-06,53.23,37.260999999999996,121,52,3,187,0
41,2025-02-07,53.23,38.17,73,31,4,156,0
41,2025-02-08,53.23,37.7,43,17,5,139,0
41,2025-02-09,53.23,37.69,54,24,6,115,0
41,2025-02-10,53.23,38.67,99,39,0,76,0
41,2025-02-11,53.23,39.79,143,68,1,579,0
41,2025-02-12,53.23,39.54,155,59,2,520,0
41,2025-02-13,53.23,39.24,125,56,3,464,0
41,2025-02-14,53.23,38.88,76,27,4,437,0
41,2025-02-15,53.23,38.27,45,15,5,422,0
41,2025-02-16,53.23,37.53,56,23,6,399,0
41,2025-02-17,53.23,38.01,102,36,0,363,0
41,2025-02-18,53.23,37.54,148,68,1,295,0
41,2025-02-19,53.23,37.260999999999996,160,69,2,226,0
41,2025-02-20,53.23,37.260999999999996,129,62,3,164,0
41,2025-02-21,53.23,37.260999999999996,78,33,4,131,0
41,2025-02-22,53.23,37.260999999999996,46,20,5,111,0
41,2025-02-23,53.23,37.67,58,24,6,87,0
41,2025-02-24,53.23,38.02,106,42,0,476,0
41,2025-02-25,53.23,37.89,153,64,1,412,0
41,2025-02-26,53.23,38.65,166,64,2,348,0
41,2025-02-27,53.23,38.2,134,59,3,289,0
41,2025-02-28,53.23,39.02,81,33,4,256,0
41,2025-03-01,53.23,39.37,48,20,5,236,0
41,2025-03-02,53.23,39.5,60,31,6,205,0
41,2025-03-03,53.23,38.96,109,45,0,160,0
41,2025-03-04,53.23,39.63,159,68,1,92,0
41,2025-03-05,53.23,39.51,172,72,2,623,0
41,2025-03-06,53.23,38.48,139,65,3,558,0
41,2025-03-07,53.23,38.99,84,36,4,522,0
41,2025-03-08,53.23,39.76,50,20,5,502,0
41,2025-03-09,53.23,40.25,63,31,6,471,0
41,2025-03-10,53.23,40.44,114,44,0,427,0
41,2025-03-11,53.23,40.6,165,67,1,360,0
41,2025-03-12,53.23,39.47,179,81,2,279,0
41,2025-03-13,53.23,42.58,360,135,3,144,1
41,2025-03-14,53.23,42.07,87,37,4,107,0
41,2025-03-15,53.23,41.37,52,20,5,87,0
41,2025-03-16,53.23,41.54,65,28,6,59,0
41,2025-03-17,53.23,41.85,118,51,0,775,0
41,2025-03-18,53.23,41.85,172,69,1,706,0
41,2025-03-19,53.23,41.26,186,70,2,636,0
41,2025-03-20,53.23,41.34,150,59,3,577,0
41,2025-03-21,53.23,40.72,91,37,4,540,0
41,2025-03-22,53.23,41.62,54,23,5,517,0
41,2025-03-23,53.23,42.23,68,28,6,489,0
41,2025-03-24,53.23,41.08,123,52,0,437,0
41,2025-03-25,53.23,40.11,178,76,1,361,0
41,2025-03-26,53.23,41.18,193,84,2,277,0
41,2025-03-27,53.23,42.27,155,61,3,216,0
41,2025-03-28,53.23,41.98,94,38,4,178,0
41,2025-03-29,53.23,42.72,56,22,5,156,0
41,2025-03-30,53.23,42.07,70,27,6,129,0
41,2025-03-31,53.23,43.24,127,54,0,75,0
41,2025-04-01,53.23,43.05,185,75,1,422,0
41,2025-04-02,53.23,44.24,200,86,2,336,0
41,2025-04-03,53.23,44.08,161,59,3,277,0
41,2025-04-04,53.23,44.66,98,39,4,238,0
41,2025-04-05,53.23,44.67,58,24,5,214,0
41,2025-04-06,53.23,43.56,73,32,6,182,0
41,2025-04-07,53.23,43.58,132,46,0,136,0
41,2025-04-08,53.23,43.21,192,76,1,60,0
41,2025-04-09,53.23,42.13,207,60,2,671,0
41,2025-04-10,53.23,43.28,167,75,3,596,0
41,2025-04-11,53.23,42.86,101,33,4,563,0
41,2025-04-12,53.23,43.53,60,21,5,542,0
41,2025-04-13,53.23,42.59,75,33,6,509,0
41,2025-04-14,53.23,42.34,136,53,0,456,0
41,2025-04-15,53.23,43.23,198,70,1,386,0
41,2025-04-16,53.23,44.35,214,94,2,292,0
41,2025-04-17,53.23,44.51,173,59,3,233,0
41,2025-04-18,53.23,44.89,105,44,4,189,0
41,2025-04-19,53.23,43.98,62,21,5,168,0
41,2025-04-20,53.23,43.58,78,27,6,141,0
41,2025-04-21,53.23,44.01,141,56,0,85,0
41,2025-04-22,53.23,44.95,205,74,1,733,0
41,2025-04-23,53.23,45.8,221,86,2,647,0
41,2025-04-24,53.23,46.87,178,76,3,571,0
41,2025-04-25,53.23,45.97,108,40,4,531,0
41,2025-04-26,53.23,42.58,160,73,5,458,1
41,2025-04-27,53.23,43.31,80,32,6,426,0
41,2025-04-28,53.23,43.6,145,62,0,364,0
41,2025-04-29,53.23,42.87,211,68,1,296,0
41,2025-04-30,53.23,43.57,228,94,2,202,0
41,2025-05-01,53.23,42.6,183,76,3,126,0
41,2025-05-02,53.23,41.4,111,44,4,82,0
41,2025-05-03,53.23,42.59,66,30,5,52,0
41,2025-05-04,53.23,43.51,82,31,6,568,0
